frame_id,distance_m
2,0.515
8,0.4195
9,0.388
11,0.3722
13,0.3626
14,0.3246
15,0.3248
16,0.3246
17,0.3244
18,0.3246
20,0.3246
21,0.3246
23,0.3248
25,0.325
29,0.325
30,0.3252
31,0.3252
32,0.3254
33,0.3256
34,0.3258
35,0.3258
37,0.3258
41,0.3256
42,0.3254
43,0.3252
44,0.325
45,0.325
46,0.325
47,0.325
48,0.3252
49,0.3252
52,0.3254
53,0.3258
54,0.3262
55,0.3264
56,0.327
57,0.365
58,0.4022
59,0.4404
60,0.4414
61,0.4412
62,0.4034
63,0.3664
64,0.3282
